id,numero,sexo,total_electores,cantidad_votantes,dni_presidente,dni_suplente,circuito_id,municipio_id,departamento_id,esta_cargada,esta_incorporada,escuela_id,cantidad_sobres,asignacion1,asignacion2,carga1,carga2,ruta_imagen,cantidad_votantes2,cantidad_sobres2,cantidad_votantes3,cantidad_sobres3,fh_ruta,h_asig1,h_asig2,bue
194,1418,,282,125,0,0,46,12,5,X,X,27,125,22,20,t,t,aceptados/1418.jpg,125,125,125,125,17/11/2021 09:27:29,2021/11/17 09:27:32,2021/11/17 09:27:29,
18,1218,,349,262,0,0,33,32,4,X,X,3,262,2,32,t,t,aceptados/1218.jpg,262,262,262,262,16/11/2021 20:25:24,2021/11/16 20:27:24,2021/11/16 20:26:12,
616,2205,,350,282,0,0,108,43,15,X,X,83,282,22,31,t,t,aceptados/2205.jpg,282,282,282,282,17/11/2021 19:22:09,2021/11/17 19:23:41,2021/11/17 19:22:54,
374,1641,,350,246,0,0,58,63,7,X,X,49,246,18,21,t,t,aceptados/1641.jpg,246,246,246,246,17/11/2021 10:15:52,2021/11/17 10:18:00,2021/11/17 10:24:09,
635,2600,,350,257,0,0,162,21,24,X,X,86,257,43,42,t,t,aceptados/2600.jpg,257,257,257,257,17/11/2021 17:53:33,2021/11/17 17:53:58,2021/11/17 17:54:17,
484,1751,,349,256,0,0,62,39,8,X,X,62,256,24,22,t,t,aceptados/1751.jpg,256,256,256,256,17/11/2021 11:14:58,2021/11/17 11:15:18,2021/11/17 11:15:09,
543,1919,,350,282,0,0,75,48,10,X,X,70,282,24,35,t,t,aceptados/1919.jpg,282,282,282,282,17/11/2021 12:05:32,2021/11/17 12:05:39,2021/11/17 12:05:45,
417,1684,,348,254,0,0,62,39,8,X,X,55,254,18,21,t,t,aceptados/1684.jpg,254,254,254,254,17/11/2021 10:58:18,2021/11/17 10:58:21,2021/11/17 10:59:52,
90,1290,,351,274,0,0,34,32,4,X,X,11,274,32,32,t,t,aceptados/1290.jpg,274,274,274,274,16/11/2021 20:52:31,2021/11/16 20:59:13,2021/11/16 20:55:49,
371,1638,,350,243,0,0,58,63,7,X,X,48,243,22,21,t,t,aceptados/1638.jpg,243,243,243,243,17/11/2021 10:13:29,2021/11/17 10:14:46,2021/11/17 10:21:13,
351,1618,,349,259,0,0,58,63,7,X,X,46,259,21,25,t,t,aceptados/1618.jpg,259,259,259,259,17/11/2021 09:47:28,2021/11/17 09:47:35,2021/11/17 09:47:41,
148,1354,,350,262,0,0,40,12,5,X,X,19,262,31,20,t,t,aceptados/1354.jpg,262,262,262,262,17/11/2021 09:06:12,2021/11/17 09:07:37,2021/11/17 09:08:54,
411,1678,,349,251,0,0,62,39,8,X,X,55,251,20,21,t,t,aceptados/1678.jpg,251,251,251,251,17/11/2021 10:59:46,2021/11/17 11:00:19,2021/11/17 11:02:16,
598,2187,,351,269,0,0,107,43,15,X,X,81,269,22,21,t,t,aceptados/2187.jpg,269,269,269,269,17/11/2021 19:03:33,2021/11/17 19:03:44,2021/11/17 19:03:37,
496,1777,,350,277,0,0,67,39,8,X,X,65,277,25,21,t,t,aceptados/1777.jpg,277,277,277,277,17/11/2021 11:15:28,2021/11/17 11:15:53,2021/11/17 11:15:57,
422,1689,,348,258,0,0,62,39,8,X,X,56,258,25,17,t,t,aceptados/1689.jpg,258,258,258,258,17/11/2021 11:01:37,2021/11/17 11:01:49,2021/11/17 11:03:47,
217,1441,,350,280,0,0,47,28,6,X,X,30,280,18,25,t,t,aceptados/1441.jpg,280,280,280,280,17/11/2021 09:11:49,2021/11/17 09:11:53,2021/11/17 09:12:17,
471,1738,,349,279,0,0,62,39,8,X,X,61,279,18,17,t,t,aceptados/1738.jpg,279,279,279,279,17/11/2021 11:15:17,2021/11/17 11:15:42,2021/11/17 11:15:46,
259,1519,,354,268,0,0,53,60,7,X,X,35,268,22,31,t,t,aceptados/1519.jpg,268,268,268,268,17/11/2021 18:41:05,2021/11/17 18:41:18,2021/11/17 18:41:07,
397,1664,,349,272,0,0,62,39,8,X,X,53,272,18,22,t,t,aceptados/1664.jpg,272,272,272,272,17/11/2021 10:13:59,2021/11/17 10:15:22,2021/11/17 10:21:53,
322,1589,,350,242,0,0,58,63,7,X,X,43,242,22,25,t,t,aceptados/1589.jpg,242,242,242,242,17/11/2021 09:47:57,2021/11/17 09:48:08,2021/11/17 09:48:21,
493,1774,,349,276,0,0,67,39,8,X,X,65,276,25,21,t,t,aceptados/1774.jpg,276,276,276,276,17/11/2021 11:15:16,2021/11/17 11:15:38,2021/11/17 11:15:42,
418,1685,,347,261,0,0,62,39,8,X,X,55,261,20,17,t,t,aceptados/1685.jpg,261,261,261,261,17/11/2021 11:01:05,2021/11/17 11:01:32,2021/11/17 11:03:32,
83,1283,,347,273,0,0,34,32,4,X,X,9,273,41,3,t,t,aceptados/1283.jpg,273,273,273,273,16/11/2021 20:42:32,2021/11/16 20:54:52,2021/11/16 20:48:34,
2,1088,,350,245,0,0,26,69,2,X,X,1,245,18,21,t,t,aceptados/1088.jpg,245,245,245,245,17/11/2021 11:15:37,2021/11/17 11:15:59,2021/11/17 11:16:10,
486,1753,,352,274,0,0,62,39,8,X,X,62,274,25,22,t,t,aceptados/1753.jpg,274,274,274,274,17/11/2021 11:16:22,2021/11/17 11:17:06,2021/11/17 11:17:10,
263,1523,,348,260,0,0,53,60,7,X,X,36,260,22,21,t,t,aceptados/1523.jpg,260,260,260,260,17/11/2021 18:42:33,2021/11/17 18:46:43,2021/11/17 18:44:46,
347,1614,,350,244,0,0,58,63,7,X,X,46,244,22,25,t,t,aceptados/1614.jpg,244,244,244,244,17/11/2021 09:52:22,2021/11/17 09:52:27,2021/11/17 09:53:22,
501,1782,,350,273,0,0,67,39,8,X,X,65,273,18,17,t,t,aceptados/1782.jpg,273,273,273,273,17/11/2021 11:18:46,2021/11/17 11:19:48,2021/11/17 11:19:54,
218,1442,,350,285,0,0,47,28,6,X,X,30,285,22,25,t,t,aceptados/1442.jpg,285,285,285,285,17/11/2021 09:12:11,2021/11/17 09:12:18,2021/11/17 09:12:59,
146,1352,,350,270,0,0,40,12,5,X,X,19,270,21,25,t,t,aceptados/1352.jpg,270,270,270,270,17/11/2021 09:01:21,2021/11/17 09:01:27,2021/11/17 09:01:38,
452,1719,,350,255,0,0,62,39,8,X,X,59,255,20,21,t,t,aceptados/1719.jpg,255,255,255,255,17/11/2021 11:18:50,2021/11/17 11:19:48,2021/11/17 11:20:00,
127,1333,,350,274,0,0,40,12,5,X,X,17,274,22,25,t,t,aceptados/1333.jpg,274,274,274,274,17/11/2021 09:00:10,2021/11/17 09:00:10,2021/11/17 09:00:46,
128,1334,,350,258,0,0,40,12,5,X,X,17,258,21,35,t,t,aceptados/1334.jpg,258,258,258,258,17/11/2021 09:01:58,2021/11/17 09:02:20,2021/11/17 09:02:47,
27,1227,,347,262,0,0,33,32,4,X,X,4,262,32,32,t,t,aceptados/1227.jpg,262,262,262,262,16/11/2021 20:26:46,2021/11/16 20:29:51,2021/11/16 20:36:01,
34,1234,,351,279,0,0,33,32,4,X,X,4,279,32,32,t,t,aceptados/1234.jpg,279,279,279,279,16/11/2021 20:25:47,2021/11/16 20:28:29,2021/11/16 20:27:18,
25,1225,,348,271,0,0,33,32,4,X,X,4,271,2,32,t,t,aceptados/1225.jpg,271,271,271,271,16/11/2021 20:30:26,2021/11/16 20:30:34,2021/11/16 20:36:46,
555,1931,,177,105,0,0,78,48,10,X,X,73,105,18,21,t,t,aceptados/1931.jpg,105,105,105,105,17/11/2021 12:05:44,2021/11/17 12:05:58,2021/11/17 12:06:01,
47,1247,,349,262,0,0,33,32,4,X,X,6,262,32,32,t,t,aceptados/1247.jpg,262,262,262,262,16/11/2021 20:30:58,2021/11/16 20:32:16,2021/11/16 20:38:26,
534,1910,,350,290,0,0,74,48,10,X,X,68,290,20,22,t,t,aceptados/1910.jpg,290,290,290,290,17/11/2021 12:02:14,2021/11/17 12:02:51,2021/11/17 12:03:03,
600,2189,,351,279,0,0,107,43,15,X,X,81,279,43,42,t,t,aceptados/2189.jpg,279,279,279,279,17/11/2021 19:21:48,2021/11/17 19:22:59,2021/11/17 19:22:28,
466,1733,,350,273,0,0,62,39,8,X,X,60,273,25,17,t,t,aceptados/1733.jpg,273,273,273,273,17/11/2021 11:16:58,2021/11/17 11:17:58,2021/11/17 11:17:55,
73,1273,,347,268,0,0,34,32,4,X,X,9,268,40,3,t,t,aceptados/1273.jpg,268,268,268,268,16/11/2021 20:41:07,2021/11/16 20:52:03,2021/11/16 20:46:59,
270,1530,,350,270,0,0,53,60,7,X,X,37,270,43,21,t,t,aceptados/1530.jpg,270,270,270,270,17/11/2021 19:21:57,2021/11/17 19:23:21,2021/11/17 19:22:40,
324,1591,,348,255,0,0,58,63,7,X,X,43,255,31,25,t,t,aceptados/1591.jpg,265,265,265,265,17/11/2021 09:49:18,2021/11/17 09:49:18,2021/11/17 09:50:01,
628,2593,,348,286,0,0,161,51,23,X,X,85,286,22,21,t,t,aceptados/2593.jpg,286,286,286,286,17/11/2021 17:48:15,2021/11/17 17:49:01,2021/11/17 17:48:21,
292,1552,,350,286,0,0,53,60,7,X,X,39,286,22,21,t,t,aceptados/1552.jpg,286,286,286,286,17/11/2021 18:44:45,2021/11/17 18:48:39,2021/11/17 18:46:24,
457,1724,,348,266,0,0,62,39,8,X,X,59,266,25,22,t,t,aceptados/1724.jpg,266,266,266,266,17/11/2021 11:15:01,2021/11/17 11:15:19,2021/11/17 11:15:25,
474,1741,,349,255,0,0,62,39,8,X,X,61,255,25,17,t,t,aceptados/1741.jpg,255,255,255,255,17/11/2021 11:16:30,2021/11/17 11:17:16,2021/11/17 11:17:25,
477,1744,,347,251,0,0,62,39,8,X,X,62,251,20,22,t,t,aceptados/1744.jpg,251,251,251,251,17/11/2021 11:15:55,2021/11/17 11:16:21,2021/11/17 11:16:32,
562,2076,,349,291,0,0,92,56,13,X,X,76,291,20,22,t,t,aceptados/2076.jpg,291,291,291,291,17/11/2021 12:30:25,2021/11/17 12:30:26,2021/11/17 12:30:26,
368,1635,,349,256,0,0,58,63,7,X,X,48,256,24,21,t,t,aceptados/1635.jpg,256,256,256,256,17/11/2021 10:14:27,2021/11/17 10:15:55,2021/11/17 10:22:29,
596,2185,,350,280,0,0,107,43,15,X,X,80,280,22,21,t,t,aceptados/2185.jpg,280,280,280,280,17/11/2021 19:03:48,2021/11/17 19:04:08,2021/11/17 19:03:50,
403,1670,,348,262,0,0,62,39,8,X,X,54,262,24,22,t,t,aceptados/1670.jpg,262,262,262,262,17/11/2021 11:03:03,2021/11/17 11:03:05,2021/11/17 11:04:14,
432,1699,,350,259,0,0,62,39,8,X,X,57,259,24,22,t,t,aceptados/1699.jpg,259,259,259,259,17/11/2021 11:01:07,2021/11/17 11:01:37,2021/11/17 11:03:35,
11,1097,,350,233,0,0,26,69,2,X,X,2,233,18,22,t,t,aceptados/1097.jpg,233,233,233,233,17/11/2021 11:18:25,2021/11/17 11:19:33,2021/11/17 11:19:40,
173,1379,,350,264,0,0,41,12,5,X,X,22,264,31,20,t,t,aceptados/1379.jpg,264,264,264,264,17/11/2021 09:04:04,2021/11/17 09:06:14,2021/11/17 09:06:56,
639,2604,,350,251,0,0,162,21,24,X,X,86,251,43,42,t,t,aceptados/2604.jpg,251,251,251,251,17/11/2021 17:54:37,2021/11/17 17:54:57,2021/11/17 17:55:10,
260,1520,,350,279,0,0,53,60,7,X,X,36,279,22,42,t,t,aceptados/1520.jpg,279,279,279,279,17/11/2021 18:41:33,2021/11/17 18:42:14,2021/11/17 18:41:52,
389,1656,,349,279,0,0,62,39,8,X,X,53,279,22,32,t,t,aceptados/1656.jpg,279,279,279,279,17/11/2021 10:14:35,2021/11/17 10:16:20,2021/11/17 10:22:34,
414,1681,,349,264,0,0,62,39,8,X,X,55,264,18,22,t,t,aceptados/1681.jpg,264,264,264,264,17/11/2021 10:57:00,2021/11/17 10:57:01,2021/11/17 10:59:04,
327,1594,,350,259,0,0,58,63,7,X,X,44,259,24,20,t,t,aceptados/1594.jpg,259,259,259,259,17/11/2021 09:48:52,2021/11/17 09:49:00,2021/11/17 09:49:38,
297,1557,,349,260,0,0,54,60,7,X,X,40,260,22,31,t,t,aceptados/1557.jpg,260,260,260,260,17/11/2021 18:56:37,2021/11/17 18:58:18,2021/11/17 18:57:02,
242,1502,,350,279,0,0,53,60,7,X,X,34,279,43,31,t,t,aceptados/1502.jpg,279,279,279,279,17/11/2021 19:04:51,2021/11/17 19:05:33,2021/11/17 19:04:54,
518,1894,,350,275,0,0,74,48,10,X,X,67,275,18,21,t,t,aceptados/1894.jpg,275,275,275,275,17/11/2021 12:02:06,2021/11/17 12:02:43,2021/11/17 12:02:56,
101,1301,,344,267,0,0,34,32,4,X,X,12,267,32,32,t,t,aceptados/1301.jpg,267,267,267,267,16/11/2021 20:51:15,2021/11/16 20:56:59,2021/11/16 20:51:25,
445,1712,,350,257,0,0,62,39,8,X,X,58,257,18,21,t,t,aceptados/1712.jpg,257,257,257,257,17/11/2021 10:59:29,2021/11/17 10:59:43,2021/11/17 11:01:47,
215,1439,,350,270,0,0,47,28,6,X,X,30,270,21,25,t,t,aceptados/1439.jpg,270,270,270,270,17/11/2021 09:12:17,2021/11/17 09:12:21,2021/11/17 09:13:09,
587,2176,,350,281,0,0,107,43,15,X,X,80,281,43,31,t,t,aceptados/2176.jpg,281,281,281,281,17/11/2021 19:04:13,2021/11/17 19:04:31,2021/11/17 19:04:22,
156,1362,,350,281,0,0,40,12,5,X,X,20,281,18,35,t,t,aceptados/1362.jpg,281,281,281,281,17/11/2021 09:15:25,2021/11/17 09:15:26,2021/11/17 09:15:25,
434,1701,,351,272,0,0,62,39,8,X,X,57,272,24,21,t,t,aceptados/1701.jpg,272,272,272,272,17/11/2021 10:59:42,2021/11/17 11:00:14,2021/11/17 11:02:02,
142,1348,,350,296,0,0,40,12,5,X,X,19,296,21,20,t,t,aceptados/1348.jpg,296,296,296,296,17/11/2021 09:01:07,2021/11/17 09:01:10,2021/11/17 09:01:23,
197,1421,,350,280,0,0,47,28,6,X,X,28,280,24,20,t,t,aceptados/1421.jpg,280,280,280,280,17/11/2021 09:26:26,2021/11/17 09:26:26,2021/11/17 09:26:28,
460,1727,,349,261,0,0,62,39,8,X,X,60,261,18,17,t,t,aceptados/1727.jpg,261,261,261,261,17/11/2021 11:17:13,2021/11/17 11:18:17,2021/11/17 11:18:24,
352,1619,,350,262,0,0,58,63,7,X,X,46,262,18,20,t,t,aceptados/1619.jpg,262,262,262,262,17/11/2021 09:51:48,2021/11/17 09:51:49,2021/11/17 09:52:47,
308,1575,,350,268,0,0,58,63,7,X,X,42,268,21,20,t,t,aceptados/1575.jpg,268,268,268,268,17/11/2021 09:54:35,2021/11/17 09:54:36,2021/11/17 09:54:36,
55,1255,,350,272,0,0,33,32,4,X,X,7,272,2,32,t,t,aceptados/1255.jpg,272,272,272,272,16/11/2021 20:25:09,2021/11/16 20:25:50,2021/11/16 20:25:22,
92,1292,,347,270,0,0,34,32,4,X,X,11,270,41,3,t,t,aceptados/1292.jpg,270,270,270,270,16/11/2021 20:52:24,2021/11/16 20:59:00,2021/11/16 20:55:40,
280,1540,,349,257,0,0,53,60,7,X,X,38,256,43,21,t,t,aceptados/1540.jpg,257,257,257,256,17/11/2021 18:41:27,2021/11/17 18:42:00,2021/11/17 18:41:45,
377,1644,,350,240,0,0,58,63,7,X,X,49,240,24,21,t,t,aceptados/1644.jpg,240,240,240,240,17/11/2021 10:12:20,2021/11/17 10:12:32,2021/11/17 10:18:08,
85,1285,,351,271,0,0,34,32,4,X,X,9,271,40,32,t,t,aceptados/1285.jpg,271,271,271,271,16/11/2021 20:42:32,2021/11/16 20:55:02,2021/11/16 20:48:38,
419,1686,,348,256,0,0,62,39,8,X,X,55,256,20,21,t,t,aceptados/1686.jpg,256,256,256,256,17/11/2021 11:01:50,2021/11/17 11:01:52,2021/11/17 11:03:50,
383,1650,,253,191,0,0,58,63,7,X,X,49,191,22,22,t,t,aceptados/1650.jpg,191,191,191,191,17/11/2021 10:14:35,2021/11/17 10:15:57,2021/11/17 10:22:38,
525,1901,,350,293,0,0,74,48,10,X,X,67,293,24,21,t,t,aceptados/1901.jpg,293,293,293,293,17/11/2021 12:02:23,2021/11/17 12:02:53,2021/11/17 12:03:08,
334,1601,,350,249,0,0,58,63,7,X,X,44,249,21,25,t,t,aceptados/1601.jpg,249,249,249,249,17/11/2021 09:49:00,2021/11/17 09:49:04,2021/11/17 09:49:45,
426,1693,,348,270,0,0,62,39,8,X,X,56,270,25,21,t,t,aceptados/1693.jpg,270,270,270,270,17/11/2021 10:57:20,2021/11/17 10:57:21,2021/11/17 10:58:38,
394,1661,,351,278,0,0,62,39,8,X,X,53,278,24,21,t,t,aceptados/1661.jpg,278,278,278,278,17/11/2021 10:12:29,2021/11/17 10:12:59,2021/11/17 10:18:38,
105,1305,,350,278,0,0,34,32,4,X,X,12,278,41,3,t,t,aceptados/1305.jpg,278,278,278,278,16/11/2021 20:52:02,2021/11/16 20:58:29,2021/11/16 20:55:01,
169,1375,,351,269,0,0,41,12,5,X,X,22,269,22,25,t,t,aceptados/1375.jpg,269,269,269,269,17/11/2021 08:57:24,2021/11/17 08:57:37,2021/11/17 08:57:59,
61,1261,,346,291,0,0,34,32,4,X,X,8,291,40,32,t,t,aceptados/1261.jpg,291,291,291,291,16/11/2021 20:42:41,2021/11/16 20:55:55,2021/11/16 20:49:05,
557,1933,,235,117,0,0,79,48,10,X,X,74,117,25,21,t,t,aceptados/1933.jpg,117,117,117,117,17/11/2021 12:05:31,2021/11/17 12:05:31,2021/11/17 12:05:39,
584,2173,,351,285,0,0,107,43,15,X,X,80,285,22,31,t,t,aceptados/2173.jpg,285,285,285,285,17/11/2021 19:21:51,2021/11/17 19:23:10,2021/11/17 19:22:40,
238,1498,,348,275,0,0,53,60,7,X,X,34,275,22,31,t,t,aceptados/1498.jpg,275,275,275,275,17/11/2021 18:58:16,2021/11/17 19:00:46,2021/11/17 18:58:35,
35,1235,,347,263,0,0,33,32,4,X,X,5,263,2,32,t,t,aceptados/1235.jpg,263,263,263,263,16/11/2021 20:21:38,2021/11/16 20:21:39,2021/11/16 20:21:38,
191,1415,,350,211,0,0,45,12,5,X,X,26,211,24,20,t,t,aceptados/1415.jpg,211,211,211,211,17/11/2021 09:29:49,2021/11/17 09:29:50,2021/11/17 09:30:17,
499,1780,,350,267,0,0,67,39,8,X,X,65,267,18,21,t,t,aceptados/1780.jpg,267,267,267,267,17/11/2021 11:16:49,2021/11/17 11:17:42,2021/11/17 11:17:51,
355,1622,,350,255,0,0,58,63,7,X,X,46,255,18,20,t,t,aceptados/1622.jpg,255,255,255,255,17/11/2021 09:52:04,2021/11/17 09:52:12,2021/11/17 09:53:09,
500,1781,,348,258,0,0,67,39,8,X,X,65,258,20,21,t,t,aceptados/1781.jpg,258,258,258,258,17/11/2021 11:17:25,2021/11/17 11:18:23,2021/11/17 11:18:30,
644,2609,,349,249,0,0,162,21,24,X,X,86,249,31,21,t,t,aceptados/2609.jpg,249,249,249,249,17/11/2021 17:55:37,2021/11/17 17:55:56,2021/11/17 17:56:28,
275,1535,,348,285,0,0,53,60,7,X,X,37,285,22,31,t,t,aceptados/1535.jpg,285,285,285,285,17/11/2021 18:42:01,2021/11/17 18:46:02,2021/11/17 18:43:53,
436,1703,,350,269,0,0,62,39,8,X,X,57,269,25,21,t,t,aceptados/1703.jpg,269,269,269,269,17/11/2021 10:57:59,2021/11/17 10:58:00,2021/11/17 10:59:35,
210,1434,,349,281,0,0,47,28,6,X,X,29,281,22,20,t,t,aceptados/1434.jpg,281,281,281,281,17/11/2021 09:34:15,2021/11/17 09:34:16,2021/11/17 09:34:49,
406,1673,,347,249,0,0,62,39,8,X,X,54,249,25,21,t,t,aceptados/1673.jpg,249,249,249,249,17/11/2021 11:02:41,2021/11/17 11:02:43,2021/11/17 11:04:03,
180,1386,,350,274,0,0,41,12,5,X,X,23,274,24,25,t,t,aceptados/1386.jpg,274,274,274,274,17/11/2021 09:01:29,2021/11/17 09:01:44,2021/11/17 09:02:00,
539,1915,,350,293,0,0,74,48,10,X,X,69,293,18,22,t,t,aceptados/1915.jpg,293,293,293,293,17/11/2021 12:01:38,2021/11/17 12:02:04,2021/11/17 12:02:03,
243,1503,,348,267,0,0,53,60,7,X,X,34,267,22,21,t,t,aceptados/1503.jpg,267,267,267,267,17/11/2021 19:04:21,2021/11/17 19:04:56,2021/11/17 19:04:25,
268,1528,,350,275,0,0,53,60,7,X,X,36,275,43,21,t,t,aceptados/1528.jpg,275,275,275,275,17/11/2021 18:37:14,2021/11/17 18:38:02,2021/11/17 18:37:41,
152,1358,,350,268,0,0,40,12,5,X,X,20,268,18,25,t,t,aceptados/1358.jpg,268,268,268,268,17/11/2021 09:05:15,2021/11/17 09:06:56,2021/11/17 09:07:53,
568,2082,,350,276,0,0,92,56,13,X,X,77,276,24,22,t,t,aceptados/2082.jpg,276,276,276,276,17/11/2021 12:40:46,2021/11/17 12:41:15,2021/11/17 12:40:46,
565,2079,,348,264,0,0,92,56,13,X,X,76,264,20,21,t,t,aceptados/2079.jpg,264,264,264,264,17/11/2021 12:47:58,2021/11/17 12:48:00,2021/11/17 12:48:05,
205,1429,,349,285,0,0,47,28,6,X,X,29,285,18,20,t,t,aceptados/1429.jpg,285,285,285,285,17/11/2021 09:11:13,2021/11/17 09:11:14,2021/11/17 09:11:14,
228,1452,,247,197,0,0,47,28,6,X,X,31,197,18,35,t,t,aceptados/1452.jpg,197,197,197,197,17/11/2021 09:11:36,2021/11/17 09:11:38,2021/11/17 09:12:05,
231,1472,,217,181,0,0,49,28,6,X,X,32,181,21,20,t,t,aceptados/1472.jpg,181,181,181,181,17/11/2021 09:33:54,2021/11/17 09:33:58,2021/11/17 09:34:21,
31,1231,,350,251,0,0,33,32,4,X,X,4,251,2,32,t,t,aceptados/1231.jpg,251,251,251,251,16/11/2021 20:25:36,2021/11/16 20:28:25,2021/11/16 20:26:59,
79,1279,,349,275,0,0,34,32,4,X,X,9,275,2,32,t,t,aceptados/1279.jpg,275,275,275,275,16/11/2021 20:37:28,2021/11/16 20:48:27,2021/11/16 20:45:04,
64,1264,,347,276,0,0,34,32,4,X,X,8,276,2,3,t,t,aceptados/1264.jpg,276,276,276,276,16/11/2021 20:40:52,2021/11/16 20:51:58,2021/11/16 20:46:24,
588,2177,,350,294,0,0,107,43,15,X,X,80,294,22,21,t,t,aceptados/2177.jpg,294,294,294,294,17/11/2021 19:05:10,2021/11/17 19:06:00,2021/11/17 19:05:33,
450,1717,,349,257,0,0,62,39,8,X,X,59,257,18,21,t,t,aceptados/1717.jpg,257,257,257,257,17/11/2021 11:01:21,2021/11/17 11:01:41,2021/11/17 11:03:37,
325,1592,,353,257,0,0,58,63,7,X,X,43,257,22,20,t,t,aceptados/1592.jpg,257,257,257,257,17/11/2021 09:47:14,2021/11/17 09:47:16,2021/11/17 09:47:32,
650,2615,,349,259,0,0,162,21,24,X,X,87,259,43,21,t,t,aceptados/2615.jpg,259,259,259,259,17/11/2021 17:55:19,2021/11/17 17:55:28,2021/11/17 17:56:03,
6,1092,,349,253,0,0,26,69,2,X,X,1,253,25,22,t,t,aceptados/1092.jpg,253,253,253,253,17/11/2021 11:18:46,2021/11/17 11:19:45,2021/11/17 11:19:53,
24,1224,,351,283,0,0,33,32,4,X,X,3,283,32,32,t,t,aceptados/1224.jpg,283,283,283,283,16/11/2021 20:31:24,2021/11/16 20:32:46,2021/11/16 20:39:10,
124,1330,,350,272,0,0,40,12,5,X,X,17,272,18,25,t,t,aceptados/1330.jpg,272,272,272,272,17/11/2021 09:03:18,2021/11/17 09:04:25,2021/11/17 09:04:18,
427,1694,,348,251,0,0,62,39,8,X,X,56,251,25,21,t,t,aceptados/1694.jpg,251,251,251,251,17/11/2021 10:57:41,2021/11/17 10:57:51,2021/11/17 10:59:07,
181,1387,,351,260,0,0,41,12,5,X,X,23,260,21,25,t,t,aceptados/1387.jpg,260,260,260,260,17/11/2021 09:06:24,2021/11/17 09:07:42,2021/11/17 09:09:06,
160,1366,,350,295,0,0,40,12,5,X,X,20,295,18,20,t,t,aceptados/1366.jpg,295,295,295,295,17/11/2021 09:00:25,2021/11/17 09:00:26,2021/11/17 09:00:49,
111,1317,,350,291,0,0,36,34,4,X,X,13,291,20,22,t,t,aceptados/1317.jpg,291,291,291,291,17/11/2021 11:43:21,2021/11/17 11:43:23,2021/11/17 11:43:23,
108,1308,,320,240,0,0,34,32,4,X,X,12,240,21,20,t,t,aceptados/1308.jpg,240,240,240,240,17/11/2021 08:57:30,2021/11/17 08:57:56,2021/11/17 08:58:07,
323,1590,,350,254,0,0,58,63,7,X,X,43,254,24,25,t,t,aceptados/1590.jpg,254,254,254,254,17/11/2021 09:47:35,2021/11/17 09:47:39,2021/11/17 09:47:50,
627,2592,,349,277,0,0,161,51,23,X,X,85,277,43,21,t,t,aceptados/2592.jpg,277,277,277,277,17/11/2021 17:47:37,2021/11/17 17:47:38,2021/11/17 17:47:37,
582,2118,,188,140,0,0,96,56,13,X,X,79,140,20,21,t,t,aceptados/2118.jpg,140,140,140,140,17/11/2021 12:44:48,2021/11/17 12:45:00,2021/11/17 12:44:59,
658,2628,,178,131,0,0,165,21,24,X,X,89,131,22,21,t,t,aceptados/2628.jpg,131,131,131,131,17/11/2021 17:53:26,2021/11/17 17:53:56,2021/11/17 17:54:08,
572,2086,,350,270,0,0,92,56,13,X,X,77,270,24,21,t,t,aceptados/2086.jpg,270,270,270,270,17/11/2021 12:44:42,2021/11/17 12:44:42,2021/11/17 12:44:43,
647,2612,,349,238,0,0,162,21,24,X,X,87,238,22,21,t,t,aceptados/2612.jpg,238,238,238,238,17/11/2021 17:55:13,2021/11/17 17:55:26,2021/11/17 17:55:54,
362,1629,,352,242,0,0,58,63,7,X,X,47,242,18,22,t,t,aceptados/1629.jpg,242,242,242,242,17/11/2021 10:15:31,2021/11/17 10:17:26,2021/11/17 10:23:47,
652,2617,,349,281,0,0,162,21,24,X,X,87,281,31,21,t,t,aceptados/2617.jpg,281,281,281,281,17/11/2021 17:53:39,2021/11/17 17:54:10,2021/11/17 17:54:27,
514,1890,,350,280,0,0,74,48,10,X,X,67,280,25,21,t,t,aceptados/1890.jpg,280,280,280,280,17/11/2021 11:49:40,2021/11/17 11:49:47,2021/11/17 11:49:51,
386,1653,,7,2,0,0,60,60,7,X,X,51,2,22,31,t,t,aceptados/1653.jpg,2,2,2,2,17/11/2021 19:02:59,2021/11/17 19:03:16,2021/11/17 19:03:04,
338,1605,,350,229,0,0,58,63,7,X,X,45,229,18,21,t,t,aceptados/1605.jpg,229,229,229,229,17/11/2021 10:12:40,2021/11/17 10:13:24,2021/11/17 10:19:24,
247,1507,,350,275,0,0,53,60,7,X,X,34,275,22,42,t,t,aceptados/1507.jpg,275,275,275,275,17/11/2021 18:36:40,2021/11/17 18:36:42,2021/11/17 18:36:41,
178,1384,,350,252,0,0,41,12,5,X,X,23,252,21,35,t,t,aceptados/1384.jpg,258,258,258,258,17/11/2021 09:01:42,2021/11/17 09:02:04,2021/11/17 09:02:14,
266,1526,,349,279,0,0,53,60,7,X,X,36,279,22,42,t,t,aceptados/1526.jpg,279,279,279,279,17/11/2021 18:37:04,2021/11/17 18:37:39,2021/11/17 18:37:24,
366,1633,,350,253,0,0,58,63,7,X,X,48,253,18,21,t,t,aceptados/1633.jpg,253,253,253,253,17/11/2021 10:15:38,2021/11/17 10:17:44,2021/11/17 10:23:56,
590,2179,,350,270,0,0,107,43,15,X,X,80,270,43,21,t,t,aceptados/2179.jpg,270,270,270,270,17/11/2021 19:03:06,2021/11/17 19:03:17,2021/11/17 19:03:10,
